model,Gsolv,timing
838,-2011.5819605000002,36.64
839,-1963.763729,36.83
840,-2015.580597,36.48
841,-1950.9644165000002,34.63
842,-1950.725496,35.3
843,-1930.992238,36.15
844,-1945.658281,35.53
845,-1938.3515145000001,37.07
846,-1948.3100359999999,36.58
847,-1950.8751495,35.83
848,-1961.1828624999998,36.51
849,-1975.799021,37.31
850,-1982.6752055,37.16
851,-1977.9388035000002,36.97
852,-1998.4544605,37.09
853,-1963.249131,37.6
854,-1988.0207235,36.59
855,-1967.4945645,37.05
856,-1963.180868,36.51
857,-1952.9519199999997,37.19
858,-1944.5686985000002,37.81
859,-1961.757847,36.99
860,-1970.621535,37.51
861,-1945.9733410000001,37.73
862,-1941.45223,37.44
863,-1941.7515369999999,37.56
864,-1941.6780230000002,36.49
865,-1905.4067405,37.32
866,-1937.7949085,35.68
867,-1873.9479995,35.94
868,-1938.8188535000002,36.02
869,-1917.654698,35.69
870,-1939.03677,36.28
871,-1950.263408,37.28
872,-1896.7951005,36.7
873,-1910.6183580000002,35.93
874,-1919.6789585000001,36.57
875,-1996.4170725000001,37.36
876,-1921.6270795,37.89
877,-1948.0658645,36.51
878,-1911.9888690000002,37.31
879,-1906.2574025000001,35.82
880,-1971.4538185,38.01
881,-1943.0354065000001,36.8
882,-1976.8623485,37.39
883,-1955.8058385,36.27
884,-1964.026279,37.11
885,-1970.2329610000002,37.41
886,-1941.5861305,37.23
887,-1979.0100075,37.49
888,-1958.9748169999998,37.23
889,-1880.2702035000002,36.92
890,-1896.781973,37.47
891,-1916.5178565,37.24
892,-1932.0240595,37.22
893,-1872.564361,36.6
894,-1946.4695605,35.71
895,-1961.1461055,35.79
896,-1953.5584105,37.32
897,-1946.5010665,36.18
898,-1897.97395,35.65
899,-1950.7911335000001,35.82
900,-1904.4353055000001,36.4
901,-1941.1660505,35.87
902,-1929.2987905,35.57
903,-1890.4256375,36.68
904,-1919.2746315000002,35.28
905,-1914.945182,35.36
906,-1936.0620785,35.34
907,-1930.204588,34.7
908,-1917.234618,34.58
909,-1907.5438975,33.51
