model,Gsolv,timing
704,-2041.7332025,37.16
705,-2013.02336,37.26
706,-2025.037648,35.95
707,-2064.5592994999997,35.91
708,-2000.0796449999998,35.68
709,-1988.29115,35.49
710,-2030.2230105,35.07
711,-2006.7352875000001,35.81
712,-2060.046065,35.65
713,-2037.519275,36.3
714,-1994.8050155,35.74
715,-1927.558084,36.39
716,-1922.511873,35.18
717,-1948.1708845,36.1
718,-1935.733891,35.65
719,-1950.132133,35.51
720,-1964.5540045,36.27
721,-1914.115524,37.11
722,-1992.239902,36.31
723,-1930.939728,36.23
724,-1962.109664,35.33
725,-1918.2559374999998,35.69
726,-1910.10376,35.38
727,-1954.3828174999999,35.73
728,-1933.591483,34.86
729,-1969.770873,34.91
730,-1970.0097935000001,36.67
731,-2025.9276925,36.09
732,-2022.280873,37.24
733,-2002.4583480000001,36.81
734,-2015.1001305000002,36.76
735,-1991.095184,36.0
736,-1956.081516,36.79
737,-1944.0987340000001,36.26
738,-2025.8489275,35.22
739,-1981.260061,35.23
740,-1956.480592,36.4
741,-1922.8059289999999,36.23
742,-1943.2454465,36.11
743,-1983.9485730000001,36.26
744,-2013.4880735000002,36.25
745,-2022.4462795,36.2
746,-1986.4506745,36.22
747,-1986.117236,35.76
748,-2003.5059225,36.14
749,-1952.153768,35.86
750,-2012.219957,36.15
751,-2036.0988795,36.74
752,-1982.4205319999999,36.41
753,-1983.3735884999999,34.99
754,-2015.9087845000001,35.04
755,-1971.5562129999998,35.47
756,-2019.025253,36.05
757,-2031.6250275,61.68
758,-1975.4708335,35.67
759,-2034.636476,36.17
760,-2036.9127845,37.13
761,-2067.0929069999997,36.27
762,-1989.005286,36.16
763,-1958.5206054999999,35.25
764,-1989.8874540000002,35.12
765,-2032.5150720000001,34.91
766,-2009.4605565,35.8
767,-2122.7850129999997,35.54
768,-2042.8779204999998,35.04
769,-1970.884085,35.94
770,-1985.2691994999998,34.35
771,-2031.5095055000002,35.64
772,-2026.528932,34.65
773,-1999.3838875000001,35.46
774,-2024.344516,35.09
775,-2021.361948,35.79
776,-1975.2450405,34.83
777,-1993.620915,34.96
778,-1991.9169655,34.8
779,-1941.310453,35.28
780,-1924.2578305,36.05
781,-1929.065121,36.46
782,-1972.632668,36.1
783,-2023.467599,36.56
784,-2013.4854480000001,34.74
785,-1970.9654755,35.98
786,-2001.0195740000001,35.87
787,-2012.8684555000002,36.77
788,-2044.6868900000002,35.34
789,-2041.0820784999999,36.6
790,-2053.2171395,36.48
791,-2031.4622465,35.76
792,-2018.510655,34.91
793,-1988.159875,35.9
794,-2070.653085,36.14
795,-2037.8474625,35.31
796,-2016.6071675,36.36
797,-2047.065593,36.24
798,-2083.413015,34.95
799,-2037.9183509999998,34.82
800,-2032.551829,36.24
801,-2021.1387805000002,35.49
802,-2054.3513555,35.71
803,-2002.594874,35.2
804,-2031.0474175,34.93
805,-2063.69551,35.79
806,-2076.313663,35.57
807,-2090.4257255,34.23
808,-2074.743614,34.97
809,-1992.512954,35.36
810,-1991.6806705000001,33.95
811,-2041.2002260000002,35.83
812,-2048.5831319999998,35.31
813,-2093.6393375000002,34.56
814,-2094.986219,35.53
815,-2071.0757905,34.7
816,-2110.733968,36.23
817,-2117.5025069999997,35.29
818,-2097.3990535000003,35.28
819,-2052.778681,35.55
820,-2105.9161755,36.43
821,-2055.1337545,35.87
822,-2017.2635425,36.82
823,-2006.5856339999998,36.64
824,-2020.32225,35.42
825,-2030.472433,36.81
826,-2027.495116,35.76
827,-2068.027585,36.04
828,-2070.6399575,35.47
829,-2106.3310045000003,36.62
830,-2138.4723755,36.33
831,-2154.8082365,36.55
832,-2134.6811535,35.87
833,-2088.8399235,37.29
834,-2128.5847425,36.33
835,-2101.523714,35.61
836,-2163.952853,36.87
837,-2049.7304755,36.33
838,-2107.247304,34.56
839,-2079.81608,36.32
840,-2063.301685,35.75
841,-2083.8409715,35.95
842,-2086.894428,36.7
843,-2117.639033,37.52
844,-2107.415336,36.22
845,-2084.400203,36.7
846,-2074.313032,36.75
847,-2035.8783375,34.6
848,-2064.236363,36.18
849,-2008.691285,36.06
850,-2025.7018995,35.0
851,-2051.0799825,35.57
852,-2024.0478345000001,34.2
853,-2059.6286105,35.43
854,-2035.3532375000002,35.3
855,-2034.037862,35.5
856,-2076.581464,35.86
857,-2035.754939,35.23
858,-2066.084715,35.87
859,-2015.013489,35.55
860,-2013.7742529999998,36.84
861,-2090.5359965000002,36.83
862,-2035.6998035,35.2
863,-2040.2156635000001,35.86
864,-2021.6953865,37.32
865,-1983.801545,35.36
866,-2072.1679985,36.22
867,-2105.5827369999997,36.5
868,-2063.527478,36.15
869,-2094.450617,36.62
870,-2071.2333205,35.75
871,-2122.9635470000003,34.82
872,-2112.855372,34.78
873,-2103.9102935,36.24
874,-2062.3853855,36.12
875,-2064.3440085,36.39
876,-2080.9056625000003,36.13
877,-2077.6631700000003,35.88
878,-2062.598051,36.74
879,-2070.9602685,35.54
880,-2115.381103,35.43
881,-2049.4941805000003,35.93
882,-2079.0258045,36.44
883,-2025.6310110000002,36.05
884,-2043.825726,37.03
885,-2089.750972,35.83
886,-2052.8364420000003,36.34
887,-2076.523703,36.65
888,-2040.848409,36.58
889,-2049.853874,35.87
890,-2064.1392195,36.57
891,-2070.4719255,35.44
892,-2096.6849174999998,37.17
893,-2065.4257145,36.0
894,-2079.5404025,36.34
895,-2059.8806585,37.82
896,-2053.0806135000003,36.19
897,-2090.5780045,35.73
898,-2034.8753965,35.79
899,-2026.381904,36.28
900,-2038.9843039999998,35.81
901,-2033.76481,36.23
902,-2031.03429,38.67
903,-1992.8253885,36.75
904,-1988.3856680000001,37.78
905,-2022.3491359999998,39.29
906,-1986.2038774999999,38.11
907,-1983.1898035,37.77
908,-1928.445503,38.64
909,-1990.202514,39.16
910,-1961.763098,38.71
911,-1937.6688844999999,38.27
912,-2004.658517,38.81
913,-2043.090586,39.56
914,-1989.052545,38.38
915,-2055.997544,38.66
916,-2012.5691485,39.54
917,-2057.373306,37.96
918,-2039.714193,37.55
919,-2055.2414000000003,37.55
920,-2004.9236924999998,37.26
921,-2050.231946,37.24
922,-2047.7088405000002,36.87
923,-2028.7579815,37.12
924,-2051.465931,36.58
925,-2047.4646690000002,37.43
926,-2049.265762,38.34
927,-2025.5443695,37.8
928,-2073.803685,38.24
929,-2056.433377,38.52
930,-1997.385882,36.74
931,-2077.0304245,37.48
932,-2073.814187,38.02
933,-2052.810187,36.27
934,-2069.781419,37.29
