model,Gsolv,timing
975,-3455.5098169999997,34.82
976,-3491.972761,34.82
977,-3506.045441,34.7
978,-3504.281105,34.24
979,-3534.8182955,34.94
980,-3538.8274340000003,33.59
981,-3486.469713,33.07
982,-3459.4428159999998,33.18
983,-3562.703731,34.39
984,-3429.3782155,33.4
985,-3503.0943789999997,34.01
986,-3442.1854045,34.1
987,-3448.2870665,34.42
988,-3499.1850095000004,32.81
989,-3470.128601,33.33
990,-3425.6237505,32.64
991,-3469.3356999999996,32.71
992,-3513.8930605,33.33
993,-3552.2148585,32.92
994,-3501.4796964999996,33.46
995,-3524.3635545,32.91
996,-3540.2635824999998,34.53
997,-3502.1098165,33.77
998,-3502.747813,33.63
999,-3531.155723,34.91
1000,-3462.5881649999997,33.8
