model,Gsolv,timing
845,-18484.51769,30.88
846,-18520.90712,30.24
847,-18457.220366499998,29.62
848,-18447.5480245,29.54
849,-18188.082987,29.94
850,-18753.620938,30.73
851,-18593.6676015,31.12
852,-18738.3063965,31.81
853,-18629.046214,29.74
854,-18542.6961445,29.49
855,-18615.2019525,30.2
856,-18593.0059755,29.96
857,-18509.835386500003,29.34
858,-18662.836399,29.8
859,-18614.259398,30.5
860,-18799.031586,29.66
861,-18814.810841,31.55
862,-18584.239431,31.11
863,-18614.175381999998,30.07
864,-18750.556979499997,30.83
865,-18505.20663,32.12
866,-18903.878303,32.58
867,-18728.610425,31.92
868,-19042.415436,31.8
869,-18807.6248475,32.66
870,-18775.37058,31.96
871,-19098.026151500002,32.1
872,-18918.602107000002,32.94
873,-19147.4065555,31.26
874,-18554.9152215,31.5
875,-18867.2657055,30.88
876,-18975.512445,30.52
877,-18670.733903,30.4
878,-18852.2898535,30.4
879,-18741.714295499998,31.18
880,-18673.228128000002,31.08
881,-18633.772114,31.53
882,-19018.8568245,31.87
883,-18607.265066,30.52
884,-18718.917079,31.05
885,-18740.091736500002,31.19
886,-18736.7941085,32.02
887,-18607.913564500002,31.24
888,-18652.103355,30.9
889,-18549.309779,31.74
890,-18710.2030445,32.57
891,-18677.455183,31.57
892,-18777.9199405,31.95
893,-19066.74857,31.79
894,-18855.1096405,32.22
895,-19097.9001275,31.5
896,-18918.953923999998,32.25
897,-19132.060508000002,31.14
898,-18776.594063,31.38
899,-18958.299667,32.49
900,-18818.006074499997,32.14
901,-18565.456604000003,32.37
902,-19348.170664,31.95
903,-18892.5020115,32.5
904,-19239.0942665,32.75
905,-19233.278784,32.37
906,-19236.9151015,32.84
907,-18868.213511,32.73
908,-19065.8270195,31.82
909,-19031.225555,32.58
910,-19089.1572125,32.2
911,-19009.6990805,32.9
912,-18605.789535,31.37
913,-19067.8854115,31.11
914,-19039.837195,31.22
915,-19182.102538,31.52
916,-18773.443463,31.55
917,-18659.7094285,31.52
918,-18749.960991,32.44
919,-18492.535967,30.84
920,-18692.6226965,32.63
921,-18950.819617499998,31.15
922,-18714.4195975,31.95
923,-18597.766007000002,31.36
924,-18581.540417,31.21
925,-18607.879433000002,31.85
926,-18650.738095,31.34
927,-18236.599601500002,31.45
928,-18663.038562499998,32.62
929,-18702.2792855,32.24
930,-18886.767919500002,31.97
931,-18699.0656735,32.79
932,-18884.706901999998,32.51
933,-19023.7770115,31.6
934,-18971.138361999998,31.88
935,-18968.833173,33.14
936,-19022.088815,33.16
937,-18897.590230499998,32.77
938,-18629.303513000003,32.91
939,-18756.7164025,33.03
940,-18490.8740255,33.11
941,-18659.8879625,31.99
942,-18554.3218585,32.01
943,-18808.7590635,32.37
944,-18591.336157499998,31.85
945,-18916.9611695,31.59
946,-18607.921441,31.47
947,-18280.6817465,32.05
948,-18411.5524195,32.6
949,-18315.9159565,32.19
950,-18548.3829775,32.97
951,-19027.5577315,31.62
952,-18715.6168255,30.94
953,-18762.101303,31.22
954,-18468.777817500002,31.44
955,-18640.430382000002,30.56
956,-18879.571424,31.71
957,-18484.0897335,32.03
958,-18284.633124,32.04
959,-18465.498568,31.86
960,-18527.691412,31.51
961,-18485.5810175,31.71
962,-18612.5239425,31.5
963,-18736.7048415,31.74
964,-18581.427520499998,30.37
965,-18689.700515,31.39
966,-18809.4837015,32.01
967,-18598.800454,31.93
968,-18630.802673500002,31.2
969,-18673.306893,32.32
970,-18344.200468,31.31
971,-18536.623363,31.67
972,-18616.525204499998,32.35
973,-18456.4432185,31.47
974,-18617.7066795,32.8
975,-18746.434944499997,32.12
976,-18588.314207,31.77
977,-18887.37441,32.56
978,-18790.5065875,32.19
979,-18768.01918,32.61
980,-18842.0924115,34.3
981,-19192.809327,32.42
982,-19145.841757500002,34.62
983,-19154.2906165,33.44
984,-19171.2986055,32.79
985,-19404.6162885,33.44
986,-19085.2924765,32.64
987,-18841.078968499998,33.7
988,-18902.8359795,32.51
989,-19364.6141705,32.88
990,-19273.364918,32.81
991,-19316.774935,33.65
992,-19286.6630755,32.54
993,-19317.4234335,33.61
994,-18966.730147500002,33.51
995,-19285.305692,34.07
996,-19564.3464575,34.7
997,-19337.4770025,34.06
998,-19424.2130205,33.82
999,-19429.188342999998,34.28
1000,-18903.1982985,33.7
