model,Gsolv,timing
920,-0.0813905,0.07
921,-0.5749845,0.06
922,0.28092849999999997,0.06
923,-0.178534,0.07
924,-0.5277255000000001,0.08
925,-0.220542,0.07
926,-0.714136,0.06
927,-0.8270325000000001,0.07
928,-1.018694,0.08
929,-0.34656600000000004,0.05
930,0.1496535,0.08
931,-0.5251,0.07
932,-0.48571749999999997,0.07
933,0.0708885,0.06
934,-0.808654,0.07
935,-0.38332299999999997,0.08
936,-0.519849,0.07
937,-0.021004,0.06
938,-0.2651755,0.07
939,-0.7062594999999999,0.08
940,-1.0948335,0.07
941,-0.2021635,0.08
942,-1.008192,0.08
943,-0.05251,0.06
944,-0.2074145,0.05
945,-0.6327455,0.08
946,-0.409578,0.07
947,-0.5014705,0.07
948,-0.246797,0.07
949,0.141777,0.08
950,0.09189249999999999,0.08
951,-0.1759085,0.06
952,-0.309809,0.08
953,-0.2599245,0.07
954,0.089267,0.06
955,-0.7692715000000001,0.05
956,-0.640622,0.05
957,-0.866415,0.09
958,-0.24942250000000002,0.07
959,-0.194287,0.07
960,0.115522,0.07
961,-0.178534,0.08
962,-0.8375345,0.07
963,-0.351817,0.07
964,-0.44896050000000004,0.06
965,-0.49884500000000004,0.08
966,-0.034131499999999995,0.07
967,-0.3701955,0.08
968,-0.2651755,0.07
969,-0.9583075,0.07
970,-1.2786185,0.07
971,0.6432475,0.08
972,-0.236295,0.08
973,-0.36756999999999995,0.05
974,-1.228734,0.07
975,-0.21791649999999999,0.07
976,-0.393825,0.06
977,-0.514598,0.07
978,0.257299,0.06
979,0.2546735,0.08
980,-0.46733899999999995,0.08
981,-0.5067215,0.07
982,-0.073514,0.07
983,-0.5329765,0.07
984,-0.588112,0.07
985,-0.551355,0.06
986,-0.5487295,0.08
987,0.034131499999999995,0.08
988,-0.5776100000000001,0.09
989,-0.4017015,0.07
990,-0.4437095,0.09
991,-0.924176,0.06
992,0.23366949999999997,0.08
993,-0.283554,0.06
994,0.0603865,0.06
995,-0.483092,0.07
996,0.026255,0.07
997,-0.803403,0.06
998,-0.215291,0.07
999,-0.3754465,0.07
1000,0.131275,0.06
