model,Gsolv,timing
976,-3733.6946694999997,36.11
977,-3835.1072325,36.99
978,-3740.2216624999996,35.66
979,-3799.25603,36.28
980,-3791.11698,36.81
981,-3806.124338,36.1
982,-3832.1614215,35.69
983,-3963.6149554999997,37.0
984,-3902.364666,37.29
985,-3827.6639400000004,34.81
986,-3846.0765715000002,35.96
987,-3798.8123204999997,35.43
988,-3722.843478,35.27
989,-3760.7661999999996,36.09
990,-3800.09619,36.4
991,-3749.2691355,36.27
992,-3798.5734,36.14
993,-3806.108585,37.15
994,-3758.4321305,36.95
995,-3811.3412064999998,36.78
996,-3811.6090074999997,36.01
997,-3829.5149175,36.55
998,-3716.148453,37.52
999,-3735.5430215,38.48
1000,-3736.40156,39.11
