model,Gsolv,timing
974,-2026.3714020000002,28.48
975,-2065.27081,29.87
976,-2025.0192695,28.44
977,-1985.3112075,28.69
978,-1985.61314,28.79
979,-1996.2989249999998,29.26
980,-1984.027338,28.49
981,-1972.0471815,29.93
982,-1982.436285,28.33
983,-1972.2729745,28.81
984,-1970.112188,27.82
985,-1932.478271,29.23
986,-1986.9967785000001,29.27
987,-1933.7411365,29.09
988,-1941.0505285000002,29.34
989,-1959.2242395,27.74
990,-1976.1377105,28.95
991,-1932.1001990000002,28.43
992,-2004.6978995000002,29.19
993,-1944.072479,28.48
994,-1981.0473955,28.8
995,-1969.4059284999998,28.7
996,-1917.9618815,30.67
997,-1940.459791,29.02
998,-1948.047486,29.11
999,-1939.183798,29.15
1000,-1939.047272,28.56
